Lat,Long,DateTime UTC [YYMMDDHHmmss]
77.6653395,-66.4318201,2023-04-16T21:00:31
77.665359,-66.4318547,2023-04-16T21:15:30
77.6653506,-66.4318122,2023-04-16T21:30:29
77.6653633,-66.4317635,2023-04-16T21:45:30
77.665356,-66.4317317,2023-04-16T22:00:30
77.6653626,-66.4316326,2023-04-16T22:15:30
77.6653617,-66.4316602,2023-04-16T22:30:29
77.6653566,-66.4317064,2023-04-16T22:45:30
77.6653418,-66.4317576,2023-04-16T23:00:31
77.6653575,-66.4316762,2023-04-16T23:15:32
77.6653328,-66.431753,2023-04-16T23:30:30
77.6653232,-66.4317151,2023-04-16T23:45:31
77.6653208,-66.4316713,2023-04-17T00:00:31
77.6653137,-66.4317199,2023-04-17T00:15:30
77.6653016,-66.4317634,2023-04-17T00:30:30
77.6653351,-66.4317035,2023-04-17T00:45:31
77.6653473,-66.4316706,2023-04-17T01:00:30
77.6653606,-66.4315445,2023-04-17T01:15:31
77.6653586,-66.4315626,2023-04-17T01:30:29
77.6653541,-66.4316491,2023-04-17T01:45:31
77.6653521,-66.4316121,2023-04-17T02:00:32
77.6653536,-66.4316056,2023-04-17T02:15:32
77.6653421,-66.4318033,2023-04-17T02:30:30
77.6653417,-66.4317823,2023-04-17T02:45:31
77.6653178,-66.4318233,2023-04-17T03:00:31
77.6653256,-66.4318578,2023-04-17T03:15:31
77.6653162,-66.4318008,2023-04-17T03:30:30
77.6653167,-66.4317909,2023-04-17T03:45:32
77.6653084,-66.4317844,2023-04-17T04:00:31
77.6653053,-66.4318206,2023-04-17T04:15:31
77.665301,-66.4317868,2023-04-17T04:30:30
77.6653076,-66.4318369,2023-04-17T04:45:30
77.6652885,-66.4318113,2023-04-17T05:00:30
77.665298,-66.4317967,2023-04-17T05:15:32
77.6653122,-66.4318402,2023-04-17T05:30:30
77.6653203,-66.4317314,2023-04-17T05:45:30
77.665316,-66.4317969,2023-04-17T06:00:30
77.665324,-66.4317252,2023-04-17T06:15:30
77.6653266,-66.4317593,2023-04-17T06:30:29
77.6653285,-66.4317765,2023-04-17T06:45:30
77.6653175,-66.431851,2023-04-17T07:00:30
77.6652932,-66.4319471,2023-04-17T07:15:31
77.6652839,-66.4319299,2023-04-17T07:30:30
77.6652982,-66.4318251,2023-04-17T07:45:32
77.6653069,-66.4317812,2023-04-17T08:00:32
77.6652981,-66.4318052,2023-04-17T08:15:31
77.6652811,-66.4318244,2023-04-17T08:30:29
77.6652618,-66.4317725,2023-04-17T08:45:32
77.6652792,-66.431742,2023-04-17T09:00:31
77.6652894,-66.4316474,2023-04-17T09:15:31
77.6652828,-66.4316297,2023-04-17T09:30:29
77.6653183,-66.4316103,2023-04-17T09:45:30
77.6653301,-66.4316222,2023-04-17T10:00:30
77.6653041,-66.431842,2023-04-17T10:15:33
77.665309,-66.4318758,2023-04-17T10:30:30
77.6653076,-66.4319216,2023-04-17T10:45:30
77.6652996,-66.4319425,2023-04-17T11:00:30
77.6652906,-66.4319416,2023-04-17T11:15:30
77.6652845,-66.4319467,2023-04-17T11:30:30
77.6652879,-66.4318724,2023-04-17T11:45:31
77.6653005,-66.4318644,2023-04-17T12:00:30
77.6653352,-66.4317157,2023-04-17T12:15:31
77.6653455,-66.4317052,2023-04-17T12:30:29
77.6653181,-66.4317669,2023-04-17T12:45:30
77.6653013,-66.4318349,2023-04-17T13:00:30
77.6653053,-66.4317687,2023-04-17T13:15:30
77.6653109,-66.4318447,2023-04-17T13:30:29
77.6653161,-66.4318429,2023-04-17T13:45:30
77.6653107,-66.4319301,2023-04-17T14:00:31
77.6653143,-66.4319431,2023-04-17T14:15:30
77.6653084,-66.4318782,2023-04-17T14:30:29
77.6653187,-66.4319504,2023-04-17T14:45:30
77.6653024,-66.4319995,2023-04-17T15:00:30
77.6652923,-66.4319803,2023-04-17T15:15:30
77.6652863,-66.4319889,2023-04-17T15:30:30
77.6652747,-66.4320874,2023-04-17T15:45:31
77.6652705,-66.4320938,2023-04-17T16:00:30
77.6652836,-66.4320328,2023-04-17T16:15:30
77.6652747,-66.4319279,2023-04-17T16:30:31
77.6652905,-66.4317966,2023-04-17T16:45:30
77.6653044,-66.4318308,2023-04-17T17:00:30
77.6653145,-66.4317763,2023-04-17T17:15:30
77.6653136,-66.4318337,2023-04-17T17:30:29
77.6653461,-66.4318671,2023-04-17T17:45:30
77.6653446,-66.4319078,2023-04-17T18:00:30
77.6653481,-66.4319293,2023-04-17T18:15:30
77.6653498,-66.4318801,2023-04-17T18:30:31
77.665353,-66.4318099,2023-04-17T18:45:30
77.6653527,-66.4318439,2023-04-17T19:00:30
77.6653424,-66.431836,2023-04-17T19:15:32
77.6653423,-66.4318655,2023-04-17T19:30:29
77.6653517,-66.4319317,2023-04-17T19:45:30
77.6653551,-66.431935,2023-04-17T20:00:30
77.6653572,-66.4319717,2023-04-17T20:15:30
77.6653608,-66.431954,2023-04-17T20:30:29
77.6653607,-66.4319765,2023-04-17T20:45:31
77.6653361,-66.4320286,2023-04-17T21:00:31
77.665339,-66.4320272,2023-04-17T21:15:32
77.6653255,-66.4320821,2023-04-17T21:30:30
77.6653466,-66.4320596,2023-04-17T21:45:31
77.6653293,-66.4320641,2023-04-17T22:00:31
77.6653427,-66.4320229,2023-04-17T22:15:31
77.6653375,-66.4320203,2023-04-17T22:30:29
77.6653259,-66.4320586,2023-04-17T22:45:32
77.6653414,-66.4319711,2023-04-17T23:00:31
77.6653465,-66.431966,2023-04-17T23:15:32
77.665339,-66.431977,2023-04-17T23:30:30
77.6653504,-66.4319964,2023-04-17T23:45:31
77.6653461,-66.4319597,2023-04-18T00:00:32
77.6653515,-66.431898,2023-04-18T00:15:32
77.665346,-66.4318711,2023-04-18T00:30:29
77.6653408,-66.4319236,2023-04-18T00:45:30
77.6653387,-66.4319587,2023-04-18T01:00:31
77.6653268,-66.4320165,2023-04-18T01:15:30
77.6653086,-66.432,2023-04-18T01:30:28
77.6653181,-66.431935,2023-04-18T01:45:31
77.6653033,-66.4319347,2023-04-18T02:00:31
77.665295,-66.4318636,2023-04-18T02:15:30
77.665294,-66.4319082,2023-04-18T02:30:29
77.6653128,-66.4319018,2023-04-18T02:45:30
77.665309,-66.4319525,2023-04-18T03:00:30
77.6653133,-66.4319722,2023-04-18T03:15:30
77.6653267,-66.4319706,2023-04-18T03:30:29
77.6653195,-66.4319729,2023-04-18T03:45:31
77.665329,-66.4319678,2023-04-18T04:00:31
77.6653432,-66.4319305,2023-04-18T04:15:32
77.6653293,-66.432007,2023-04-18T04:30:31
77.6653346,-66.4319776,2023-04-18T04:45:31
77.6653361,-66.4320268,2023-04-18T05:00:32
77.6653439,-66.4320791,2023-04-18T05:15:32
77.6653223,-66.4320751,2023-04-18T05:30:29
77.6653064,-66.4320119,2023-04-18T05:45:31
77.6653017,-66.4319995,2023-04-18T06:00:31
77.6652861,-66.4320192,2023-04-18T06:15:31
77.6652946,-66.4320117,2023-04-18T06:30:30
77.6652949,-66.4319657,2023-04-18T06:45:30
77.6652926,-66.4319421,2023-04-18T07:00:30
77.6652966,-66.4318721,2023-04-18T07:15:30
77.665292,-66.4318384,2023-04-18T07:30:29
77.6652974,-66.4319052,2023-04-18T07:45:30
77.6653141,-66.4319181,2023-04-18T08:00:30
77.6653272,-66.4319475,2023-04-18T08:15:30
77.6653291,-66.4320516,2023-04-18T08:30:30
77.6652854,-66.4322677,2023-04-18T08:45:30
77.6652891,-66.4323008,2023-04-18T09:00:30
77.6652969,-66.4322583,2023-04-18T09:15:30
77.6653038,-66.4321567,2023-04-18T09:30:31
77.665298,-66.4321746,2023-04-18T09:45:30
77.6652991,-66.4321191,2023-04-18T10:00:30
77.6652965,-66.4321269,2023-04-18T10:15:31
77.6653014,-66.432146,2023-04-18T10:30:31
77.6653087,-66.4321063,2023-04-18T10:45:31
77.6653199,-66.4320436,2023-04-18T11:00:31
77.6653071,-66.4320818,2023-04-18T11:15:31
77.6653155,-66.4322008,2023-04-18T11:30:30
77.6653107,-66.4322163,2023-04-18T11:45:31
77.6653305,-66.4321866,2023-04-18T12:00:31
77.6653177,-66.4321793,2023-04-18T12:15:36
77.6653055,-66.432195,2023-04-18T12:30:29
77.6653118,-66.4322601,2023-04-18T12:45:31
77.6652941,-66.4323023,2023-04-18T13:00:32
77.6652813,-66.4323377,2023-04-18T13:15:33
77.6652761,-66.4322802,2023-04-18T13:30:29
77.6652692,-66.4322623,2023-04-18T13:45:33
77.6652622,-66.4322471,2023-04-18T14:00:31
77.6652556,-66.4322672,2023-04-18T14:15:31
77.6652735,-66.4322391,2023-04-18T14:30:29
77.665251,-66.4321216,2023-04-18T14:45:31
77.6652755,-66.4320585,2023-04-18T15:00:31
77.6652776,-66.4320801,2023-04-18T15:15:31
77.6653259,-66.4320011,2023-04-18T15:30:31
77.6653519,-66.432029,2023-04-18T15:45:31
77.6653393,-66.4320446,2023-04-18T16:00:31
77.6653565,-66.4320722,2023-04-18T16:15:31
77.6653606,-66.4322476,2023-04-18T16:30:31
77.6653633,-66.4322914,2023-04-18T16:45:31
77.6653737,-66.432241,2023-04-18T17:00:31
77.6653667,-66.432131,2023-04-18T17:15:32
77.6653578,-66.4320961,2023-04-18T17:30:31
77.665344,-66.4319636,2023-04-18T17:45:31
77.6653448,-66.4319462,2023-04-18T18:00:31
77.6653452,-66.4320393,2023-04-18T18:15:31
77.6653491,-66.4321367,2023-04-18T18:30:30
77.6653519,-66.432226,2023-04-18T18:45:30
77.6653326,-66.4324529,2023-04-18T19:00:31
77.6653338,-66.4325445,2023-04-18T19:15:30
77.6653212,-66.4323219,2023-04-18T19:30:30
77.6653265,-66.4323671,2023-04-18T19:45:30
77.6653405,-66.432278,2023-04-18T20:00:30
77.6653371,-66.432308,2023-04-18T20:15:31
77.665293,-66.4323406,2023-04-18T20:30:29
77.6652985,-66.4323293,2023-04-18T20:45:30
77.6652948,-66.4323623,2023-04-18T21:00:31
77.6653069,-66.4323791,2023-04-18T21:15:30
77.6653407,-66.432308,2023-04-18T21:30:29
77.6653493,-66.4322993,2023-04-18T21:45:30
77.6653343,-66.4323084,2023-04-18T22:00:31
77.6653387,-66.432308,2023-04-18T22:15:31
77.6653316,-66.4322867,2023-04-18T22:30:30
77.6653343,-66.4323669,2023-04-18T22:45:31
77.6653426,-66.4322892,2023-04-18T23:00:31
77.665361,-66.4322815,2023-04-18T23:15:31
77.6653506,-66.4322694,2023-04-18T23:30:31
77.6653351,-66.4323166,2023-04-18T23:45:30
77.6653235,-66.4322759,2023-04-19T00:00:30
77.6653211,-66.4322624,2023-04-19T00:15:31
77.6653239,-66.4322536,2023-04-19T00:30:30
77.6652925,-66.4323481,2023-04-19T00:45:32
77.6652904,-66.4323412,2023-04-19T01:00:30
77.6653013,-66.4322675,2023-04-19T01:15:33
77.6653022,-66.4322914,2023-04-19T01:30:31
77.6653006,-66.4322804,2023-04-19T01:45:31
77.6652886,-66.4323153,2023-04-19T02:00:31
77.665307,-66.432172,2023-04-19T02:15:31
77.6653106,-66.4322923,2023-04-19T02:30:29
77.6653244,-66.4322207,2023-04-19T02:45:31
77.6653273,-66.4322655,2023-04-19T03:00:33
77.6653289,-66.4323009,2023-04-19T03:15:31
77.6653272,-66.4322661,2023-04-19T03:30:29
77.665316,-66.4322344,2023-04-19T03:45:30
77.6653046,-66.4322329,2023-04-19T04:00:30
77.6653083,-66.4322938,2023-04-19T04:15:30
77.6653073,-66.4322535,2023-04-19T04:30:29
77.6652921,-66.4322261,2023-04-19T04:45:30
77.6652947,-66.4322282,2023-04-19T05:00:30
77.665284,-66.4321993,2023-04-19T05:15:30
77.6652969,-66.432214,2023-04-19T05:30:31
77.6653018,-66.4322604,2023-04-19T05:45:30
77.6653106,-66.4322222,2023-04-19T06:00:30
77.6653174,-66.4322269,2023-04-19T06:15:31
77.6653153,-66.4322586,2023-04-19T06:30:30
77.6653153,-66.4322935,2023-04-19T06:45:32
77.6653099,-66.4323471,2023-04-19T07:00:30
77.6653034,-66.4323301,2023-04-19T07:15:31
77.6652995,-66.4322635,2023-04-19T07:30:31
77.6652868,-66.4324367,2023-04-19T07:45:33
77.6652906,-66.4324062,2023-04-19T08:00:32
77.6652985,-66.4323867,2023-04-19T08:15:32
77.6653015,-66.432321,2023-04-19T08:30:31
77.6653099,-66.4322873,2023-04-19T08:45:32
77.6653081,-66.4322641,2023-04-19T09:00:33
77.6653205,-66.4322693,2023-04-19T09:15:31
77.6653185,-66.4323261,2023-04-19T09:30:30
77.6653183,-66.4322866,2023-04-19T09:45:31
77.6653083,-66.4323709,2023-04-19T10:00:30
77.6652979,-66.4324628,2023-04-19T10:15:31
77.6652971,-66.4323676,2023-04-19T10:30:31
77.6652974,-66.4324102,2023-04-19T10:45:30
77.6653081,-66.4323,2023-04-19T11:00:30
77.665306,-66.4323255,2023-04-19T11:15:31
77.6652931,-66.4324361,2023-04-19T11:30:29
77.6652811,-66.432479,2023-04-19T11:45:30
77.6652581,-66.4324748,2023-04-19T12:00:30
77.6652493,-66.432491,2023-04-19T12:15:31
77.6652668,-66.4324065,2023-04-19T12:30:30
77.6652757,-66.4324077,2023-04-19T12:45:31
77.6652916,-66.432375,2023-04-19T13:00:30
77.665283,-66.4322806,2023-04-19T13:15:30
77.6652958,-66.4323242,2023-04-19T13:30:30
77.6652968,-66.4323176,2023-04-19T13:45:30
77.6653376,-66.4322652,2023-04-19T14:00:30
77.6653533,-66.4322391,2023-04-19T14:15:30
77.6653538,-66.4322934,2023-04-19T14:30:30
77.6653756,-66.4325156,2023-04-19T14:45:31
77.6653656,-66.4324001,2023-04-19T15:00:31
77.6653682,-66.4323765,2023-04-19T15:15:32
77.6653568,-66.4323381,2023-04-19T15:30:29
77.6653456,-66.4324436,2023-04-19T15:45:30
77.6653468,-66.4324529,2023-04-19T16:00:30
77.6653441,-66.4323707,2023-04-19T16:15:30
77.665351,-66.4322986,2023-04-19T16:30:30
77.6653482,-66.4324916,2023-04-19T16:45:31
77.6653372,-66.4326322,2023-04-19T17:00:31
77.6653286,-66.4327215,2023-04-19T17:15:32
77.6653249,-66.4325845,2023-04-19T17:30:29
77.6653278,-66.43253,2023-04-19T17:45:32
77.6653153,-66.4325345,2023-04-19T18:00:32
77.6653121,-66.4325609,2023-04-19T18:15:31
77.6653029,-66.4325781,2023-04-19T18:30:29
77.6653212,-66.4325804,2023-04-19T18:45:32
77.665306,-66.4326438,2023-04-19T19:00:31
77.6652941,-66.4325993,2023-04-19T19:15:32
77.6653124,-66.4325878,2023-04-19T19:30:29
77.665328,-66.4325522,2023-04-19T19:45:31
77.6653386,-66.4325374,2023-04-19T20:00:32
77.6653473,-66.4325814,2023-04-19T20:15:32
77.6653621,-66.4325809,2023-04-19T20:30:30
77.6653573,-66.4325809,2023-04-19T20:45:33
77.6653449,-66.4325757,2023-04-19T21:00:31
77.6653683,-66.432587,2023-04-19T21:15:31
77.6653555,-66.4325912,2023-04-19T21:30:31
77.6653338,-66.4327272,2023-04-19T21:45:31
77.6653266,-66.4326813,2023-04-19T22:00:32
77.6653264,-66.4327085,2023-04-19T22:15:31
77.6653226,-66.432707,2023-04-19T22:30:29
77.6653016,-66.43286,2023-04-19T22:45:31
77.6652987,-66.4327606,2023-04-19T23:00:33
77.665292,-66.4326759,2023-04-19T23:15:31
77.6653061,-66.4325456,2023-04-19T23:30:30
77.6653081,-66.4325405,2023-04-19T23:45:31
77.6653205,-66.4324635,2023-04-20T00:00:31
77.6653153,-66.4325077,2023-04-20T00:15:30
77.6653207,-66.4325196,2023-04-20T00:30:30
77.6653263,-66.4325429,2023-04-20T00:45:30
77.6653276,-66.432529,2023-04-20T01:00:30
77.6653091,-66.4326795,2023-04-20T01:15:30
77.6653019,-66.4326521,2023-04-20T01:30:29
77.665318,-66.4326166,2023-04-20T01:45:30
77.6653236,-66.4326258,2023-04-20T02:00:30
77.6653381,-66.43262,2023-04-20T02:15:30
77.6653269,-66.4326405,2023-04-20T02:30:29
77.6653367,-66.4325336,2023-04-20T02:45:30
77.6653279,-66.432494,2023-04-20T03:00:30
77.6653113,-66.4324849,2023-04-20T03:15:30
77.6653017,-66.4325692,2023-04-20T03:30:30
77.6652968,-66.4325609,2023-04-20T03:45:30
77.6653054,-66.4325535,2023-04-20T04:00:30
77.6652995,-66.4325334,2023-04-20T04:15:30
77.6653074,-66.4325404,2023-04-20T04:30:29
77.6653084,-66.4325649,2023-04-20T04:45:30
77.6653009,-66.4325379,2023-04-20T05:00:30
77.6652992,-66.4327117,2023-04-20T05:15:32
77.6652906,-66.4326999,2023-04-20T05:30:32
77.6652638,-66.4327929,2023-04-20T05:45:32
77.6652614,-66.4327584,2023-04-20T06:00:32
77.6652566,-66.4328195,2023-04-20T06:15:31
77.6652608,-66.4327286,2023-04-20T06:30:30
77.6652673,-66.4326586,2023-04-20T06:45:31
77.6652683,-66.4327227,2023-04-20T07:00:32
77.665278,-66.4327453,2023-04-20T07:15:31
77.665281,-66.4327904,2023-04-20T07:30:30
77.6652845,-66.4327463,2023-04-20T07:45:31
77.6652923,-66.4327397,2023-04-20T08:00:30
77.6652865,-66.4327317,2023-04-20T08:15:30
77.665286,-66.4326787,2023-04-20T08:30:29
77.6652742,-66.4328433,2023-04-20T08:45:30
77.6652841,-66.432782,2023-04-20T09:00:30
77.6652851,-66.4327765,2023-04-20T09:15:30
77.6652879,-66.4327575,2023-04-20T09:30:30
77.6652744,-66.4327088,2023-04-20T09:45:30
77.6652761,-66.4327381,2023-04-20T10:00:30
77.6652856,-66.4326485,2023-04-20T10:15:33
77.6652824,-66.4326828,2023-04-20T10:30:29
77.6652919,-66.432574,2023-04-20T10:45:30
77.6652797,-66.4325432,2023-04-20T11:00:30
77.665283,-66.4326141,2023-04-20T11:15:30
77.6652788,-66.4326172,2023-04-20T11:30:29
77.665285,-66.4326695,2023-04-20T11:45:30
77.6653187,-66.4325873,2023-04-20T12:00:31
77.665335,-66.4325889,2023-04-20T12:15:31
77.6653234,-66.4326585,2023-04-20T12:30:30
77.6653403,-66.4326518,2023-04-20T12:45:31
77.6653585,-66.4327856,2023-04-20T13:00:30
77.6653481,-66.4328479,2023-04-20T13:15:30
77.6653343,-66.4327502,2023-04-20T13:30:31
77.6653464,-66.4327435,2023-04-20T13:45:31
77.6653458,-66.4327306,2023-04-20T14:00:30
77.6653351,-66.4327821,2023-04-20T14:15:30
77.6653226,-66.4327881,2023-04-20T14:30:30
77.6653255,-66.4325879,2023-04-20T14:45:30
77.6653384,-66.4325231,2023-04-20T15:00:31
77.6653494,-66.4326466,2023-04-20T15:15:30
77.6653026,-66.4329572,2023-04-20T15:30:29
77.6652929,-66.4329323,2023-04-20T15:45:31
77.6652974,-66.432848,2023-04-20T16:00:30
77.665283,-66.4328507,2023-04-20T16:15:30
77.6652908,-66.4328087,2023-04-20T16:30:30
77.6652876,-66.4328275,2023-04-20T16:45:30
77.6652811,-66.4327983,2023-04-20T17:00:31
77.6652618,-66.4329261,2023-04-20T17:15:32
77.6652715,-66.4328659,2023-04-20T17:30:29
77.6652447,-66.4326846,2023-04-20T17:45:30
77.665276,-66.4327764,2023-04-20T18:00:31
77.6653064,-66.4327398,2023-04-20T18:15:30
77.6653129,-66.4328196,2023-04-20T18:30:29
77.665327,-66.4329307,2023-04-20T18:45:30
77.6653208,-66.4328681,2023-04-20T19:00:17
77.6653161,-66.4328912,2023-04-20T19:16:37
77.6653226,-66.4327873,2023-04-20T19:30:30
77.6653197,-66.4328252,2023-04-20T19:45:30
77.6653163,-66.4328452,2023-04-20T20:00:30
77.6653114,-66.4329534,2023-04-20T20:15:31
77.6653148,-66.4328646,2023-04-20T20:30:29
77.6653063,-66.4328984,2023-04-20T20:45:30
77.6653069,-66.4328473,2023-04-20T21:00:30
77.6653154,-66.432795,2023-04-20T21:15:31
77.6653153,-66.4327608,2023-04-20T21:30:30
77.6653103,-66.432704,2023-04-20T21:45:30
77.6653139,-66.4326868,2023-04-20T22:00:32
77.66533,-66.4325708,2023-04-20T22:15:31
77.6653047,-66.4325916,2023-04-20T22:30:29
77.6653086,-66.4326195,2023-04-20T22:45:30
77.6653082,-66.4327775,2023-04-20T23:00:30
77.6652902,-66.4328851,2023-04-20T23:15:30
77.6652885,-66.4328587,2023-04-20T23:30:30
77.6652891,-66.4329145,2023-04-20T23:45:30
77.6652803,-66.4327984,2023-04-21T00:00:30
77.6652978,-66.4327937,2023-04-21T00:15:30
77.6653054,-66.4327762,2023-04-21T00:30:31
77.6653164,-66.4327012,2023-04-21T00:45:31
77.6653172,-66.4326873,2023-04-21T01:00:30
77.6653036,-66.4326916,2023-04-21T01:15:30
77.665302,-66.4326295,2023-04-21T01:30:28
77.6652971,-66.4326079,2023-04-21T01:45:31
77.6652962,-66.4326319,2023-04-21T02:00:32
77.6652948,-66.4326151,2023-04-21T02:15:31
77.6652866,-66.4326294,2023-04-21T02:30:31
77.665295,-66.4326814,2023-04-21T02:45:33
77.6652931,-66.4326601,2023-04-21T03:00:30
77.6653007,-66.4326573,2023-04-21T03:15:30
77.665291,-66.4326785,2023-04-21T03:30:29
77.665306,-66.4326621,2023-04-21T03:45:30
77.665296,-66.4327079,2023-04-21T04:00:31
77.665282,-66.4326836,2023-04-21T04:15:31
77.6652841,-66.432712,2023-04-21T04:30:29
77.6652905,-66.4327328,2023-04-21T04:45:32
77.6652781,-66.4326352,2023-04-21T05:00:31
77.6652801,-66.4326717,2023-04-21T05:15:31
77.6652829,-66.4327106,2023-04-21T05:30:31
77.6652821,-66.4327106,2023-04-21T05:45:31
77.6652712,-66.4327405,2023-04-21T06:00:31
77.6652856,-66.4327155,2023-04-21T06:15:31
77.6652813,-66.4327134,2023-04-21T06:30:29
77.6652876,-66.4326869,2023-04-21T06:45:33
77.6652781,-66.4327417,2023-04-21T07:00:31
77.6652802,-66.4327565,2023-04-21T07:15:31
77.6652983,-66.4327072,2023-04-21T07:30:30
77.6653027,-66.4326514,2023-04-21T07:45:31
77.6652954,-66.4326638,2023-04-21T08:00:30
77.6653137,-66.4326317,2023-04-21T08:15:31
77.6653087,-66.4326409,2023-04-21T08:30:29
77.6653078,-66.4326466,2023-04-21T08:45:31
77.6653142,-66.4326671,2023-04-21T09:00:30
77.6653012,-66.4326584,2023-04-21T09:15:30
77.6652924,-66.4326442,2023-04-21T09:30:30
77.6652783,-66.4327064,2023-04-21T09:45:31
77.6652819,-66.4327171,2023-04-21T10:00:30
77.6652875,-66.4327271,2023-04-21T10:15:30
77.6652979,-66.4327704,2023-04-21T10:30:30
77.6653035,-66.4328569,2023-04-21T10:45:31
77.6653025,-66.4328189,2023-04-21T11:00:32
77.6653273,-66.4328089,2023-04-21T11:15:30
77.6653318,-66.4327753,2023-04-21T11:30:29
77.6653377,-66.4327359,2023-04-21T11:45:30
77.6653347,-66.4327123,2023-04-21T12:00:31
77.6653244,-66.4327129,2023-04-21T12:15:37
77.6653185,-66.4328185,2023-04-21T12:30:30
77.6653224,-66.4327965,2023-04-21T12:45:30
77.665308,-66.4328303,2023-04-21T13:00:30
77.6652957,-66.4328608,2023-04-21T13:15:30
77.6652868,-66.4328428,2023-04-21T13:30:29
77.6652699,-66.4330491,2023-04-21T13:45:30
77.6652675,-66.4330398,2023-04-21T14:00:31
77.6652586,-66.433045,2023-04-21T14:15:30
77.6652589,-66.4330647,2023-04-21T14:30:29
77.6652434,-66.4330603,2023-04-21T14:45:30
77.6652724,-66.4329464,2023-04-21T15:00:30
77.6652567,-66.4329658,2023-04-21T15:15:30
77.6652561,-66.4329359,2023-04-21T15:30:30
77.6652505,-66.4329585,2023-04-21T15:45:30
77.6652466,-66.4329446,2023-04-21T16:00:30
77.6652459,-66.4327993,2023-04-21T16:15:30
77.6652866,-66.4327027,2023-04-21T16:30:29
77.6652909,-66.4328066,2023-04-21T16:45:31
77.665289,-66.432847,2023-04-21T17:00:30
77.6652975,-66.4329589,2023-04-21T17:15:30
77.6652879,-66.4329399,2023-04-21T17:30:31
77.6652637,-66.432921,2023-04-21T17:45:31
77.665273,-66.4328434,2023-04-21T18:00:31
77.6652921,-66.4328045,2023-04-21T18:15:32
77.6652814,-66.432785,2023-04-21T18:30:30
77.6652576,-66.4328701,2023-04-21T18:45:30
77.665264,-66.4329029,2023-04-21T19:00:30
77.6652748,-66.4329154,2023-04-21T19:15:30
77.6652896,-66.4327832,2023-04-21T19:30:31
77.6652755,-66.4327138,2023-04-21T19:45:30
77.6652689,-66.4326529,2023-04-21T20:00:31
77.6652748,-66.4326757,2023-04-21T20:15:30
77.6652624,-66.4327263,2023-04-21T20:30:30
77.6652619,-66.4327521,2023-04-21T20:45:30
77.6652564,-66.432734,2023-04-21T21:00:30
77.6652694,-66.4327159,2023-04-21T21:15:30
77.6652575,-66.4327986,2023-04-21T21:30:29
77.6652643,-66.4327938,2023-04-21T21:45:30
77.6652652,-66.4328047,2023-04-21T22:00:31
77.6652746,-66.4328026,2023-04-21T22:15:31
77.6652662,-66.4327879,2023-04-21T22:30:29
77.6652836,-66.4328409,2023-04-21T22:45:31
77.6652887,-66.4328396,2023-04-21T23:00:32
77.6653016,-66.4327931,2023-04-21T23:15:30
77.6653062,-66.4327673,2023-04-21T23:30:29
77.6653193,-66.4327028,2023-04-21T23:45:30
77.6653116,-66.4327224,2023-04-22T00:00:30
77.6652954,-66.4326846,2023-04-22T00:15:30
77.6653039,-66.432695,2023-04-22T00:30:30
77.665304,-66.4326913,2023-04-22T00:45:30
77.6652938,-66.4327281,2023-04-22T01:00:30
77.665295,-66.4327724,2023-04-22T01:15:30
77.6652935,-66.4327514,2023-04-22T01:30:29
77.6652891,-66.4327432,2023-04-22T01:45:30
77.665297,-66.4327661,2023-04-22T02:00:31
77.6653028,-66.4327102,2023-04-22T02:15:31
77.6652974,-66.4326073,2023-04-22T02:30:30
77.6653087,-66.4325962,2023-04-22T02:45:30
77.665295,-66.4326561,2023-04-22T03:00:30
77.6653032,-66.4326387,2023-04-22T03:15:30
77.6653001,-66.4327071,2023-04-22T03:30:29
77.6652883,-66.4327377,2023-04-22T03:45:31
77.665292,-66.4327067,2023-04-22T04:00:30
77.6653026,-66.4327067,2023-04-22T04:15:30
77.6653041,-66.432677,2023-04-22T04:30:29
77.6652987,-66.4327481,2023-04-22T04:45:30
77.6652993,-66.4327317,2023-04-22T05:00:31
77.6652949,-66.432753,2023-04-22T05:15:31
77.6652909,-66.432721,2023-04-22T05:30:33
77.6652739,-66.4328013,2023-04-22T05:45:31
77.6652697,-66.4327824,2023-04-22T06:00:31
77.665283,-66.4327589,2023-04-22T06:15:31
77.6652981,-66.4326997,2023-04-22T06:30:30
77.6652934,-66.4326983,2023-04-22T06:45:32
77.6652847,-66.4327231,2023-04-22T07:00:34
77.6653073,-66.4325999,2023-04-22T07:15:31
77.6653001,-66.4326837,2023-04-22T07:30:29
77.6653076,-66.4325923,2023-04-22T07:45:31
77.6653015,-66.4326228,2023-04-22T08:00:31
77.6652942,-66.4327641,2023-04-22T08:15:31
77.6652834,-66.4328516,2023-04-22T08:30:30
77.6652893,-66.4328149,2023-04-22T08:45:31
77.6652999,-66.4328483,2023-04-22T09:00:31
77.665305,-66.4328011,2023-04-22T09:15:31
77.6652995,-66.4327723,2023-04-22T09:30:30
77.6653016,-66.4329549,2023-04-22T09:45:30
77.6653057,-66.4329004,2023-04-22T10:00:30
77.6653037,-66.4328833,2023-04-22T10:15:31
77.6653216,-66.4327767,2023-04-22T10:30:30
77.6653192,-66.4327232,2023-04-22T10:45:30
77.665309,-66.4328204,2023-04-22T11:00:30
77.6653108,-66.4327809,2023-04-22T11:15:30
77.6652893,-66.4328494,2023-04-22T11:30:29
77.6652641,-66.4329821,2023-04-22T11:45:31
77.6652434,-66.4329898,2023-04-22T12:00:31
